0.39897245469443615,-0.43727964233728983,0.2526273491388175,0.11011645458780724,0.7149256375872778,0.5074647017386511
0.39897245469443615,-0.43727964233728983,0.2526273491388175,0.11011645458780724,0.7149256375872778,0.5074647017386511
0.3568899679714157,-0.4455577075675444,0.24640420152181416,0.10222688819285701,0.7238596603774322,0.4624425181658344
0.3129939090090161,-0.4533783276596483,0.24073340922090358,0.09351528987822026,0.7321930471817482,0.4157900065442573
0.26737474760516833,-0.4606364855944979,0.23564839900401818,0.08399801493087494,0.7398357443434911,0.3676118807687
0.2201320621985427,-0.46722094386586777,0.23117679103950647,0.07370347262258467,0.7466940132390557,0.3180152906256874
0.1714021960477149,-0.4730217204754168,0.22734433092347386,0.06268203830935977,0.7526776162510751,0.2671352402392022
0.1213590197607025,-0.47793438951277695,0.22417424660664062,0.05100722932765591,0.7577028531754968,0.21513420772836353
0.07021273492951553,-0.4818647384131485,0.2216866120060418,0.03877553874671892,0.7616956943868737,0.16220049243863538
0.018206454814837916,-0.4847334355352625,0.21989775315322932,0.02610468654709562,0.7645948026076633,0.10854521210472737
-0.0343894877653613,-0.4864802952190253,0.21881973468196408,0.01313020980961524,0.7663542128621594,0.0543979889086655
-0.08730803312983762,-0.48704833987748397,0.2184571320026944,-5.228222528635022e-06,0.766920150069309,-2.1420873837208615e-05
-0.14020268596512914,-0.48646211635915004,0.21881820696426443,-0.013134033107565356,0.7663316092966242,-0.06337504270475385
-0.19279716653169293,-0.4847165584702167,0.2198975056185419,-0.02610759921541578,0.7645749822127894,-0.1440872037661027
-0.24480170045338862,-0.481849295173414,0.2216876162953953,-0.038777535088061414,0.7616787754002923,-0.24105734363194262
-0.2959459906990964,-0.47792053250100897,0.2241764689165587,-0.051008330040178976,0.7576889764086145,-0.3526962149082986
-0.3459869637471811,-0.47300961653110574,0.22734773236108452,-0.06268229211377448,0.7526669409118572,-0.47702653263453937
-0.3947263961136576,-0.46718563607199,0.2311786912379975,-0.07370151882454375,0.7466522639666746,-0.6118269086909938
-0.4419653306408398,-0.46060268907791574,0.23565135899021109,-0.08399426402857775,0.7397964058281721,-0.7546575594971476
-0.4875806944159683,-0.4533463151730991,0.2407373603326389,-0.0935098936530654,0.7321563992583182,-0.9031386195263054
-0.5314729595202137,-0.44552773699553067,0.24640907281582164,-0.10222002963481927,0.7238259803933722,-1.0549460109893094
-0.5735815644887593,-0.43723064416206886,0.25263458513722176,-0.11011026331643277,0.714863481573283,-1.2079078536703183
-0.5735815644887593,-0.43723064416206886,0.25263458513722176,-0.11011026331643277,0.714863481573283,-1.2079078536703183
-0.5735815644887593,-0.43723064416206886,0.25263458513722176,-0.11011026331643277,0.714863481573283,-1.2079078536703183
-0.5736905865382731,-0.3983004906119318,0.24640838967029458,-0.10007071732072083,0.6514608179748481,-1.1583127178681993
-0.5737962596586872,-0.3580031663835422,0.24073595270309217,-0.08974954514217305,0.5857602983971768,-1.104410223849992
-0.5738881361248503,-0.3164584670555214,0.23565110462377964,-0.079175217262698,0.5179492037892708,-1.0463157472154476
-0.5739754302196509,-0.2737034350956055,0.23117734301603668,-0.068355359396019,0.44810094444562143,-0.9841379630767695
-0.5740459501962192,-0.22990600162264085,0.2273437123096885,-0.057327505095307964,0.37648449438338166,-0.9181637420500325
-0.574110674634251,-0.18514626945539045,0.22417104297513715,-0.04610651500698121,0.3032474742729067,-0.8486566279394777
-0.5741622594132303,-0.13960957191917095,0.22168078129591012,-0.03473125956906164,0.2286956831774306,-0.776046972341418
-0.5741949826308225,-0.09349964679068243,0.21988923237422323,-0.023244395450017843,0.1531667802147287,-0.7008575226968077
-0.5742193428666627,-0.046951395502060775,0.21880833009958564,-0.011669414234473837,0.07690234039256325,-0.6235566775167014
-0.5742238223713538,-0.00022297270165619738,0.21844486326955687,-6.0906040534340684e-05,0.0003258285760944851,-0.5448280641882348
-0.5742197589437826,0.04653476766485059,0.21880284868802058,0.011555456132253873,-0.07629349630966781,-0.5440024413184553
-0.5741959708295027,0.09305806660911953,0.2198775577302406,0.023123630593269988,-0.15252279971567134,-0.5427595345975758
-0.5741640853987567,0.1392011908481926,0.22166467101079532,0.03461929374046122,-0.22810138373186897,-0.5407128581902244
-0.5741138197597437,0.18471707542700136,0.2241483524219505,0.04598886526623294,-0.3026253823741738,-0.5378879506883265
-0.5740564329139897,0.22948506082802514,0.22731684623423717,0.057212646127004226,-0.37587688694819077,-0.5343334612639807
-0.5739868217686149,0.2733195830883347,0.23114786464548998,0.068250473086881,-0.4475499709689917,-0.5300982596739741
-0.5739038234813412,0.31605843191514743,0.23561507618097705,0.07906662519567553,-0.5173789705741769,-0.5252445113190144
-0.5738144840850758,0.35764090541486143,0.2406988803296584,0.089651542112127,-0.5852483386050766,-0.5198327292116223
-0.5737161764554641,0.3979494780899993,0.2463686143250934,0.099977213305133,-0.650968858712988,-0.513930139325989
-0.5736100645225739,0.43691588888800026,0.2525953920056652,0.110027358195574,-0.7144276860158569,-0.5076038098703384
-0.5736100645225739,0.43691588888800026,0.2525953920056652,0.110027358195574,-0.7144276860158569,-0.5076038098703384
-0.5736100645225739,0.43691588888800026,0.2525953920056652,0.110027358195574,-0.7144276860158569,-0.5076038098703384
-0.531506080259824,0.44516903187147777,0.2463624607008292,0.10213578305864845,-0.7233336997263511,-0.46256156478876287
-0.48761155666565104,0.4529711314081909,0.24068628484238533,0.09343162165349972,-0.7316475977766936,-0.4159104198950607
-0.4419914924259294,0.4602139834158794,0.23559595475464803,0.08392344928230722,-0.7392756329006074,-0.3677302877406191
-0.39473745919869196,0.46676411274280305,0.23111426302959714,0.07363506342054121,-0.746094329679376,-0.31812743670597543
-0.3459999624925013,0.4725591803894105,0.2272772946423191,0.06262633621606092,-0.7520770728087701,-0.26723727027341093
-0.29593287343682584,0.47745140670569725,0.22409820114451934,0.05096187710365861,-0.7570816614566983,-0.2152174917981082
-0.24477551625482757,0.48138925946436356,0.22160823706037247,0.038746044452306574,-0.7610913522519528,-0.16227016265270527
-0.1927398841243346,0.4842568056370083,0.21981324843520902,0.026089620961258494,-0.7639937851930118,-0.10859285845654164
-0.14009126138771308,0.48600389140007266,0.21872577591000777,0.01312996220957685,-0.7657499405414567,-0.05441411488604141
-0.08717422838199548,0.48661990777482156,0.2183634470610149,2.039538389920261e-05,-0.7663720094266901,-1.104424246697087e-05
-0.03424846465811758,0.4860719224284964,0.21871703001136966,-0.01308673978249296,-0.765801317425423,0.06330350519413899
0.01832417128928536,0.4843797571587491,0.21979227317003514,-0.026034376646530393,-0.7640785960153723,0.14388345158009228
0.07027574255201378,0.4815674732063059,0.22157357715082157,-0.03867534769953851,-0.7611988098323089,0.24061785606718825
0.12132112503636751,0.4777029633495905,0.22406396925830255,-0.05088259559219746,-0.7572952388217615,0.3519366914934031
0.171286248312504,0.4728708819791425,0.22725193771821328,-0.06255358374715161,-0.7524435560995364,0.47604028574033436
0.21998417943177523,0.4671417982513827,0.23110088493891498,-0.07358388197558954,-0.7466078354313064,0.6107147575902787
0.2672483220158526,0.4606028660651653,0.23559343950281386,-0.08390172342110651,-0.7398612431585239,0.7536701128038741
0.3129063159581721,0.4533590016843848,0.24069467366907446,-0.09344048068985192,-0.7322622574074915,0.9023516881311175
0.3568270354501517,0.4455478917311938,0.2463746969607479,-0.10216509839594283,-0.723948433021628,1.0542906323259384
0.3989586500478314,0.4372698727902465,0.2526095821292203,-0.11007156968407537,-0.7150130760884584,1.2073975011673745
0.3989586500478314,0.4372698727902465,0.2526095821292203,-0.11007156968407537,-0.7150130760884584,1.2073975011673745
0.3989586500478314,0.4372698727902465,0.2526095821292203,-0.11007156968407537,-0.7150130760884584,1.2073975011673745
0.39910263187034795,0.39830872666664,0.24638486896130277,-0.10003290573537403,-0.6515692357933017,1.1579096741225348
0.39923910458729367,0.35800598537705086,0.24071708593390664,-0.08971738918342936,-0.5858640452404988,1.1041175837173771
0.3993668982970031,0.31642993559686267,0.23563510688328265,-0.07914122392278984,-0.5180102997536633,1.0460960082490542
0.3994835134897248,0.2736426655897275,0.23116598636187283,-0.0683196668690762,-0.448111552628521,0.9839822348322327
0.3995811802655715,0.2297850531360841,0.22733512207034914,-0.057280647700700155,-0.3764017099336829,0.9179956228705342
0.39965938062847467,0.1849940571033469,0.22416599507742313,-0.04605342269815658,-0.3031114574281242,0.8484664225642898
0.3997178089926687,0.1394277891012027,0.2216788726199438,-0.0346709275547347,-0.22850777162672264,0.7758086320372583
0.3997563830519771,0.09326300395950521,0.21989021812668572,-0.023169286598255706,-0.15288963177815212,0.7005133911544853
0.3997752521538742,0.046691523880933596,0.21881218332126698,-0.011587157217404467,-0.07658188728796073,0.6231379323177754
0.39977480060618364,-8.426190097456722e-05,0.21845221797579625,3.506606759644234e-05,7.247493702803406e-05,0.5445297943538085
0.39975564387057055,-0.04685657845544831,0.21881282655122083,0.011656148801465031,0.07672124168242313,0.5441005046136281
0.3997186164227075,-0.09341780404431532,0.2198914908075198,0.02323496466960702,0.15301250237618633,0.5428374192337743
0.3996647510617834,-0.13956599960416194,0.2216807646788943,0.03473143807967001,0.22860415925047387,0.5407618545750135
0.39962189579452906,-0.1851049321219724,0.2241719308786938,0.04610975377653992,0.3031605907059424,0.5379347233747741
0.3995377785563438,-0.22987170352842043,0.2273419770036659,0.057331018456213134,0.37641378878046383,0.5343459087551105
0.3994404317924165,-0.27370132050466167,0.23117401757706263,0.06836411695652757,0.4480817142419112,0.5300757717697071
0.39933140016863006,-0.31645804567346386,0.2356447813888929,0.07918068258489462,0.5179360678216224,0.5251846003081058
0.3992379993984846,-0.35803082361273114,0.24073261257311282,0.08976269836530541,0.5857883488361477,0.5197630318362219
0.3991088700431212,-0.3983273094312172,0.24640178015301695,0.10007817280096502,0.6514898131966806,0.5138247696652002
0.39897245469443615,-0.43727964233728983,0.2526273491388175,0.11011645458780724,0.7149256375872778,0.5074647017386511
0.39897245469443615,-0.43727964233728983,0.2526273491388175,0.11011645458780724,0.7149256375872778,0.5074647017386511
